-2.955180497494204417e+00;-4.414928485505635436e+00;4.600675153358748659e-01;2.003055923144760442e+00;4.982517901862559384e+00;-1.413889477188292609e+00;3.963645620810966719e+00;-1.180675441308135731e+00;1.894117084305127818e+00;9.825293051705195069e-01
-4.470212066974030840e+00;-4.216115730297414821e+00;-4.792359102755390232e+00;-1.291659154060105230e+00;2.458010487660107657e+00;-3.272446060092772946e+00;1.058529683838957958e+00;-2.111722199689221036e+00;2.969926239790721567e+00;2.983961490029908958e+00
2.754145149664235959e+00;2.483351380137674980e-01;-2.154332899201483187e+00;3.094440438786346448e+00;-3.138994380607584844e+00;-2.102403979713439952e+00;-3.160522938393783843e+00;1.742101603876476723e+00;1.862360281158180975e+00;1.525099927867530347e+00
-8.439853313533216550e-01;-3.998289927985667624e+00;4.111695845150212136e+00;7.730964012238139560e-02;-9.302780508890853284e-01;8.882489324829325739e-01;-3.072095641808942013e+00;-3.674512208951256298e+00;-9.447477854205645897e-01;-2.727793059000894971e+00
-2.557097054628354460e+00;3.925114877785293999e+00;3.075917718582488192e-01;-1.653093567664889463e-01;1.894795937285973508e+00;4.515481136767396819e+00;-3.878014355294359117e+00;3.335345671092571962e+00;8.401917986784592784e-01;-3.538346461881627381e+00
-2.028506813110083407e+00;-1.763858353526046585e-01;1.911771445774229861e+00;-2.573929830465477853e+00;3.487881546758986318e-01;1.846716274158617388e+00;-5.125924915249377989e-01;3.630259611201758219e+00;3.694591028404044408e+00;-2.930878235955427513e-01
4.729257104088995689e+00;-4.244149075945527372e+00;-4.966376216770633789e+00;-1.193317361960809286e+00;1.010970613725092448e+00;1.292001574496608463e+00;-2.355426370617141885e-01;-3.751166867593538345e+00;-3.295024782121057427e+00;3.521479838520091832e+00
3.679111317392612435e+00;1.738985378607202037e+00;1.642179722788823071e+00;9.768212802780755766e-01;-2.970741142980117822e+00;-7.174929974009680578e-01;1.958946514633787217e+00;3.725227200333867117e-01;-4.814196659449008209e+00;4.535568067200983933e+00
3.448160525721434055e+00;-2.394549858902621509e+00;1.164589351662961292e+00;4.232393837281877680e+00;-4.039889878863486494e+00;3.029480796700667611e-02;-4.375697415370547461e-01;-8.979499471646770203e-01;3.355886088929249667e+00;-1.193538533025426673e+00
-4.363366667589923864e+00;-4.341622578356974849e+00;-4.572553934753909921e+00;-9.085457812596278160e-01;2.184062776983600074e+00;-2.962775380694845140e+00;1.464685204315494538e+00;1.870884721037041842e+00;-2.447978759844020580e+00;1.005576560606292524e+00
1.848683400268473775e+00;-3.338637719787431735e-01;-1.632834027199049132e+00;1.191515515743272857e+00;4.778470873280568298e+00;-7.315859063102188031e-01;-1.082649037148789795e+00;-3.573309757388667407e-01;-4.237816065549518285e+00;5.316327967139002908e-01
-1.713026127827363965e+00;-3.785778776687375391e+00;-3.374325888262665885e-01;-4.966160134260225512e+00;-9.821475483724109168e-01;-3.942647320735495065e+00;-4.757072966002197312e+00;3.244750462445020744e+00;4.162488032826347606e+00;-2.923253516408933272e+00
3.929826383426124892e-01;-2.220418428690150492e+00;-6.422561327817799537e-02;-6.336867910583974250e-01;-2.309489449195143429e+00;2.003935796352976695e+00;-3.735090406797457518e+00;-4.469272178286328945e+00;2.676754330372791202e+00;1.659300312206798189e+00
-1.473875853602013564e-02;-3.221022952745844492e-01;-2.588620508573757917e-02;-6.297592390132713547e-01;-1.071077041688208720e+00;-3.093971138796725029e-03;2.851517115976047734e-01;1.919023140836209507e+00;2.112071607340225476e+00;-1.223709198598553982e+00
-8.645947725651126348e-01;-1.263028302637769773e+00;3.653577362571036602e-01;-4.664646208580469633e-01;3.895964631361936270e+00;1.963612669164725766e+00;3.986563837544455424e+00;2.091369915594255779e+00;4.709921485238140804e+00;1.357367782552691082e+00
4.635501381630547257e+00;-3.418301095905738940e+00;-4.475223191705961057e+00;7.912518520385924958e-01;4.834932057997749055e+00;-8.239475269760321297e-01;-2.879566378070403943e+00;2.154144919351397292e-01;1.487986245788885498e+00;-1.848213044841110708e+00
2.147693584992595106e+00;4.751145070457257091e+00;3.969631217106169174e+00;-2.084146264878047106e+00;-1.732763168554016797e+00;-1.284587755504114082e+00;-1.054472216063546686e+00;-3.996805008067205733e+00;2.619628388892892623e+00;-1.346607363892995401e+00
3.798199767054521558e+00;4.269406231201086754e+00;-4.755686906923118684e+00;4.885030699282062017e+00;2.100227315001845341e+00;2.039222599296230953e-01;-1.104723916274466866e+00;1.851813260971288955e-01;-1.753752760215555817e+00;1.226878136965482646e+00
-4.070197235552087456e+00;1.211226029118101621e+00;-2.246551498615558806e+00;-4.823651709476536098e+00;5.270576616287758753e-01;7.844775585269641027e-01;-7.343099528846401824e-01;-4.277137674496831465e+00;3.933429528041914480e+00;1.114308072278888950e+00
-3.842867004310304146e+00;1.093057659414764515e-01;-2.745684051528485270e-02;-4.395981312070730063e+00;1.068597036029474978e+00;3.083263989215645040e+00;2.490080542484781390e+00;-2.970305858358166518e+00;3.622925295542113844e+00;-1.574578343406490610e+00
