1.005074605237034291e+00;-3.585963890856447289e+00;-3.829393762552240066e+00;1.386241421385145500e+00;3.511076545842028551e+00;-4.327518743003810897e+00;-3.939962678667012774e+00;6.560730742935696469e-01;-2.817881389806597969e+00;1.118181227776478437e+00
-2.854561747446600961e+00;-3.835180256939405563e+00;4.557498216482738229e-01;3.621951380326187575e+00;1.851219721505299454e+00;3.187251375359647199e+00;-2.336648256099516985e+00;3.859786512970256211e+00;-1.229608254237293252e+00;3.524476678569936183e+00
-2.882440985127390221e-01;-2.321423526395038017e+00;-2.397411689732070528e+00;6.766788436465285272e-01;-4.209897297931542326e+00;4.300561945885085890e+00;-2.285365043014643049e+00;-1.643751821541447278e+00;-2.666984462587672411e+00;-4.969920394392786100e+00
1.925502368087977700e+00;9.055290103422350967e-01;3.096445401971156031e+00;-4.589892265490195022e+00;4.286556447333202513e+00;-1.691130599396344358e+00;4.130698625057938500e+00;-3.928685179324604704e+00;2.439205814696411068e+00;7.935823143232658694e-01
-1.418087847474160057e+00;-4.208576040669806950e+00;1.047365098467405886e+00;-4.735601169260869270e+00;1.282099146007542601e-02;1.042085757936549228e+00;2.325237472875220313e+00;4.913346342248459564e+00;-2.399062864922351324e+00;-1.776101786265249505e+00
-1.588546531910079995e+00;2.315827118588350331e+00;4.318192682561138085e+00;4.743237495815588289e+00;4.458113665581290519e+00;3.793830077152433589e+00;4.909773738206309801e+00;-1.240542731655031261e+00;4.483213199987064357e+00;2.610199623959116089e+00
-3.315401404720217382e+00;-4.545348121227976712e+00;-2.855160421296777606e+00;2.787511242876261619e+00;1.316968812258841659e+00;-2.756437426533148383e+00;2.419214544713592652e+00;-3.586777605617970099e+00;3.218413938586945022e+00;2.941609759707320748e+00
4.725759707060483095e+00;-3.497204353706818480e+00;4.066129944146002373e+00;-1.588973362781614718e+00;-8.394013520468837086e-01;-3.155493711323051897e-01;1.269040532025558221e+00;4.947633701180427224e+00;9.995880305523314746e-01;4.267158650404072162e+00
-2.449717979152770120e+00;-1.015883381848503575e+00;4.499529438580829321e-02;-1.770980102133292711e+00;4.768671029643300585e+00;2.256835538972271848e+00;-2.111864781743992836e-01;2.513047012097938904e+00;-3.255750091734874729e-01;-4.827746726320739867e+00
4.319340781033611520e-01;1.251852187612016110e+00;4.812074187185617191e+00;-4.592071517393822688e+00;1.209695745513386100e-01;-4.018452432916381767e+00;-3.510040984290395905e+00;1.104633389684760658e+00;-2.684322877335026725e+00;2.491741112950245807e+00
1.419869259527271055e-01;-2.817871148342627752e+00;-6.208322398935006703e-02;-4.991182730918792387e+00;3.627400436578408716e+00;-4.873216229442371983e+00;-4.929901075078174877e+00;1.115039431796470915e+00;4.735209257900828916e+00;3.559334843539787130e+00
-2.479810874105483620e+00;-3.033331888523143061e+00;1.261121806334553952e+00;3.226377470220773702e+00;-1.379213290999702579e+00;-6.764540963292411391e-01;-3.845104863222488234e+00;-3.471735787446408317e+00;6.835159502602081716e-01;-3.973438542515630445e+00
-2.979538752040990168e+00;-2.653229759881159389e+00;-5.607546678636960991e-01;-4.543880358763638050e+00;-2.290283070614407279e-03;4.286744063940815863e+00;-4.755363388809273673e+00;1.309848652074653508e+00;3.358423651515423103e+00;-1.875391574508228132e+00
-3.684814549807751138e+00;-4.566602123907369304e+00;1.439030594358024828e+00;5.223438022906830014e-01;-2.707050116080024438e+00;3.316173076317479484e+00;2.355063521523433678e+00;-2.235712150132168397e+00;2.533630228646338800e+00;-2.550057864992274492e+00
1.752674618663609074e+00;-3.814549589261205575e+00;1.922394633332071834e+00;-2.612255810177397386e+00;7.246935424171407902e-01;-3.275361331481174698e+00;2.259669475679523032e+00;-4.391204256069483058e+00;-3.345822131972812308e+00;-3.158635201291635219e+00
-4.586564141460014454e+00;2.450125161602456636e+00;4.809525047399327846e+00;2.783977884116824342e+00;3.606319621223954996e+00;-4.939923396617228235e+00;-3.821300362254067551e+00;5.902033929486236730e-01;4.778688847941674922e+00;1.607129310482036111e+00
-1.258633062619223253e+00;-3.538506945185408092e+00;-3.471643056173492337e+00;-1.372467976832162151e+00;2.138101973440073245e+00;-4.681807089750893880e+00;3.521775914616384284e+00;4.415514356898057713e+00;3.888164605308311650e+00;4.130269093968930605e+00
-4.846607205817362818e+00;4.777923159498957517e+00;-1.336428851096511661e+00;3.692811183651746987e+00;-3.131911293003858177e+00;-5.347425733776312029e-01;-4.558356113760233086e+00;-4.599240031571727449e+00;4.432761007696381483e+00;3.106066125290391611e+00
2.982604441379335114e-01;2.545817356453783376e-01;2.487546184761862733e+00;-1.583312184295099456e+00;2.618692758619520333e+00;-1.499162000672757955e-01;1.379174029114649258e+00;4.648294501031477566e+00;-2.868444247973842565e-01;-8.159534025354986397e-01
4.057491739413585208e+00;4.025804949163440227e+00;4.924187018831759133e+00;5.086299930830922023e-01;-1.557384589733972202e+00;-2.596099368222963832e+00;-4.659036430483381785e+00;2.267286242108854211e+00;-2.665238262645532874e+00;1.066408852256572892e+00
